"Date";"Period";"BE";"DE";"FR"
"01/11/2015";1;-2395.41910808912;-806.750989058907;1030.62763136271
"01/11/2015";1;2535.81874508646;-377.412542316302;1081.48671981115
"01/11/2015";1;2183.08828646572;565.841517248877;1501.0701962854
"01/11/2015";1;2397.6785433238;-3304.30222432679;2292.18758844456
"01/11/2015";1;1263.87889525026;-832.601000295164;3818.7221050449
"01/11/2015";1;1013.30550667231;-4262.26785448213;-1001.03765219017
"01/11/2015";1;1636.68622889906;3507.75583230751;-894.442061206573
"01/11/2015";1;1399.29736019038;6299.61724145562;-5048.47378727367
"01/11/2015";1;-3060.12476129942;5660.81670227237;-1311.75081690726
"01/11/2015";1;2886.66119553935;-1123.00840492159;268.00828082574
"01/11/2015";1;-2434.57843468432;-868.79743052447;1114.29058851251
"01/11/2015";1;2659.28577347183;-4313.0533488074;1810.80379824259
"01/11/2015";1;-4149.99884987648;4412.55146630082;820.166350430522
"01/11/2015";2;-4500;4831.55681381336;730.384549668466
"01/11/2015";2;-4500;4147.18555284025;921.062043186745
"01/11/2015";2;-3828.50447307508;5766.93352498994;-838.84708038118
"01/11/2015";2;531.983560648549;-6000;1559.80234878876
"01/11/2015";2;1864.51326531933;-6000;1207.88147293008
"01/11/2015";2;1300.94164870468;-4779.97527621409;-458.740350414874
"01/11/2015";2;1084.43621472151;4929.38421964958;-5752.05329015314
"01/11/2015";2;1532.90863496096;4096.55453034353;-5557.78225019108
"01/11/2015";2;273.762414945491;4724.42117368489;-5479.21642207246
"01/11/2015";2;1056.70964723668;569.905192272729;-4154.81714017348
"01/11/2015";2;-3032.5825423252;-6000;5085.92558126699
"01/11/2015";2;2039.04163118071;-6000;1490.95570211739
"01/11/2015";2;-3052.02946141135;-5995.96249821428;5101
"01/11/2015";2;988.826727838596;-2812.37477218873;-2178.63943072429
"01/11/2015";2;-3535.33592739442;-5532.25548715769;5101
"01/11/2015";2;1068.32827029758;7000;-5307.933215887
"01/11/2015";2;-1710.73203634946;7000;-4224.05130870952
"01/11/2015";2;-2650.87331004135;7000;-2984.72708364004
"01/11/2015";2;-2692.86654420518;7000;-2973.63667740349
"01/11/2015";2;2174.14987449827;6850.65153298279;-5770.80306083155
"01/11/2015";2;2434.76237599576;6696.89988876423;-5698.99288278031
"01/11/2015";2;-4500;3973.96710776917;2006.52316419606
"01/11/2015";2;-4500;-1042.80386740332;5101
"01/11/2015";2;-4500;-3334.0719606789;5101
"01/11/2015";2;-3453.59625770983;1708.70321047639;5101
"01/11/2015";2;2654.06816158144;5299.14052519662;-3703.20868677806
"01/11/2015";2;2583.16162940749;6330.14202844133;-5232.0725253308
"01/11/2015";2;3108.17924329687;2843.96803602541;-1702.14727932228
"01/11/2015";2;3210.94397409448;2662.13189730139;-1951.3228140267
"01/11/2015";2;-2115.63273965089;1894.57358760666;4471.05915204423
"01/11/2015";2;1093.35415436937;-698.170057477275;3854.81590310791
"01/11/2015";2;2426.3110049686;-3460.12145576459;2027.73582230679
"01/11/2015";2;-505.696388622562;-345.303611377437;5101
"01/11/2015";2;2649.37459044252;-4480.58345719263;1543.66181006383
"01/11/2015";2;2672.85701373707;-4372.44719674549;1561.55758992196
"01/11/2015";2;2688.17667796382;1732.92842364718;-171.105101610997
"01/11/2015";2;-2366.82239962061;1515.82239962061;5101
"01/11/2015";2;2709.29080300422;-4023.53947888421;1358.92540910027
"01/11/2015";3;2504.61665046313;-5240.27570536041;1387.52871069621
"01/11/2015";3;2659.11308410649;-4475.90131854154;1505.15681017559
"01/11/2015";3;2900.05458085394;-2068.97524212033;120.426601189119
"01/11/2015";3;-3137.23238978191;1962.23469902159;5101
"01/11/2015";3;-3182.03768411297;1968.81558516277;5101
"01/11/2015";3;-620.553205094051;-230.44679490595;5101
"01/11/2015";3;-3035.21806500378;-6000;5101
"01/11/2015";3;-2327.99142691079;1476.99142691079;5101
"01/11/2015";3;-3058.71270158453;-6000;5101
"01/11/2015";3;-4500;-3993.95256189282;5101
"01/11/2015";3;-4500;-1667.47872720772;5101
"01/11/2015";3;-1700.81470157096;7000;-2858.4931273921
"01/11/2015";3;-3329.26536532617;7000;-2495.78291617646
"01/11/2015";3;-1677.68950973182;6509.53593680553;-2119.87615749492
"01/11/2015";3;-4500;5367.17023778737;241.095005346565
"01/11/2015";3;-4500;4733.3707605682;1202.22473490652
"01/11/2015";3;393.907735896498;7000;-4427.16927749343
"01/11/2015";3;-2917.86568839114;7000;-3110.43246130264
"01/11/2015";3;-1123.11890176497;7000;-3215.82797331178
"01/11/2015";3;-3197.88421699873;7000;-2750.4410135945
"01/11/2015";3;2660.01610515125;6405.23802433111;-5444.63250666418
"01/11/2015";3;1279.84027940434;2842.01009715313;-5593.68919982012
"01/11/2015";3;669.903056224347;2654.57578117213;-5387.88882008052
"01/11/2015";3;944.257120093861;-578.787405798617;3884.53028570476
"01/11/2015";3;2496.02559676296;-3868.63800157885;1801.87065900258
"01/11/2015";3;2765.92571371311;2199.03472320864;-714.960436921752
"01/11/2015";3;2216.59077055636;-6000;1366.2423729058
"01/11/2015";3;3301.70505958769;3615.0186192396;-2666.72367882729
"01/11/2015";3;3129.9158201023;4793.04299184446;-3672.95881194676
"01/11/2015";3;2146.4973614753;-6000;1248.44820089393
"01/11/2015";3;1330.3420442975;-4288.03420337553;-1165.88954209818
"01/11/2015";3;996.049607723413;574.651899273182;-4689.55412444806
"01/11/2015";3;1000.70016942782;766.873428313464;-4798.82137881497
"01/11/2015";3;215.959933464873;-6000;1678.44319789226
"01/11/2015";3;1168.42477354838;-4490.11843523953;-823.373099822735
"01/11/2015";3;-1597.0278172933;-6000;3470.79328194639
"01/11/2015";3;-4500;-2971.3095144025;4281.55020037877
"01/11/2015";3;-4500;3613.24096181001;743.401612580756
"01/11/2015";4;-2004.91902079072;6965.12923562043;-2863.46902958442
"01/11/2015";4;-3224.87988212853;6840.09814814673;-2401.05167148286
"01/11/2015";4;-1880.41753239301;4076.09391709926;1500.15747909409
"01/11/2015";4;-2554.80477067707;2003.15703546393;4801.64773521313
"01/11/2015";4;-3133.97122902058;1891.28521506089;5101
"01/11/2015";4;-2674.85078813258;1823.85078813258;5101
"01/11/2015";4;-4500;5075.40511537605;566.016999061333
"01/11/2015";4;-4500;4157.18480419231;1961.74009604559
"01/11/2015";4;-3472.0389224311;2021.06566330936;4979.20611310977
"01/11/2015";4;-471.235432925462;6770.37567227515;-3514
"01/11/2015";4;-1581.17241527607;4516.93288176626;-3514
"01/11/2015";4;663.396473374506;6313.19393501245;-3514
"01/11/2015";4;2630.08979947689;5133.91020052311;-3514
"01/11/2015";4;1007.35450814134;-620.097697773814;-3514
"01/11/2015";4;2969.76184135438;4794.23815864562;-3514
"01/11/2015";4;-48.0033520430976;848.796071037429;-3514
"01/11/2015";4;-3052.92579102053;6293.3839962262;-2577.19179603959
"01/11/2015";4;1208.33674398657;-1409.56411299302;3958.72482074006
"01/11/2015";4;957.951824055433;-973.813728181155;4265.86190412572
"01/11/2015";4;1355.5797872061;-459.561634245463;3353.98184703936
"01/11/2015";4;-255.926826321992;-6000;2203.54243877025
"01/11/2015";4;436.337034307946;-6000;1519.18238752489
"01/11/2015";4;802.021786040624;-5425.02183068526;563.555778416863
"01/11/2015";4;-4500;-3710.30656534002;5101
"01/11/2015";4;-4500;-1015.80371826958;5101
"01/11/2015";4;-2322.30536659108;-6000;5101
"01/11/2015";4;-2854.92122372014;-6000;5101
"01/11/2015";4;-117.977673575958;-733.022326424043;5101
"01/11/2015";4;-3546.26825295779;1615.56842757409;5101
"01/11/2015";4;-4500;2569.17205308131;1281.38713242992
"01/11/2015";4;-4500;-2013.76531431641;3742.106176269
"01/11/2015";4;2260.27140747634;-6000;1848.62669808959
"01/11/2015";4;1872.0673105885;-6000;1198.64383506431
"01/11/2015";4;2423.45135906423;-5569.60385943065;1860.65570247909
"01/11/2015";4;2407.23516320358;-3946.03499289623;2354.41897082507
"01/11/2015";4;2603.64772561097;-4677.50418661174;1997.74909655585
"01/11/2015";4;1298.89221957247;-4808.93322742115;-483.848232688725
"01/11/2015";4;3229.32527871409;3028.57649810718;-2007.90177682127
"01/11/2015";4;2880.52945288155;-1921.74524239486;412.231119736451
"01/11/2015";4;2642.94483856305;1484.22066901742;122.834492419523
"01/11/2015";5;4.14427127667735;-6000;1870.74250990767
"01/11/2015";5;-3401.87783231551;-6000;5674
"01/11/2015";5;-2770.84137670196;-6000;5674
"01/11/2015";5;2499.73273936428;-6000;1927.11949804281
"01/11/2015";5;650.926562380654;-6000;1231.28850250288
"01/11/2015";5;1913.08531875754;-6000;945.72580873279
"01/11/2015";5;-4500;-1851.26938428353;3590.01335520602
"01/11/2015";5;-4500;-4463.18155677144;5674
"01/11/2015";5;-4500;2547.11904549266;1226.60000669857
"01/11/2015";5;-4500;-2486.45895788722;5674
"01/11/2015";5;-4500;4919.49161948944;548.692571253593
"01/11/2015";5;-4500;4234.36941482322;1589.01928409226
"01/11/2015";5;-869.755204037397;482.901028790227;-2326
"01/11/2015";5;1240.00805790955;-2469.70587344808;-2326
"01/11/2015";5;992.893662810024;-5462.59588365679;337.895086313602
"01/11/2015";5;1408.90863472829;-4948.5483548315;-536.785709053694
"01/11/2015";5;762.235352338264;-1127.8614196318;4615.62606729353
"01/11/2015";5;1204.9875026302;-1895.23503995792;4071.97125449463
"01/11/2015";5;1464.74241256714;-219.436591096909;3004.69417852977
"01/11/2015";5;2361.86205937735;-4333.15780888606;2522.33481443001
"01/11/2015";5;2636.5299522766;-5352.43960659254;2023.03035777235
"01/11/2015";5;-599.320669259871;-824.679330740128;5674
"01/11/2015";5;2511.92933529147;-5967.91285646811;1928.02014264456
"01/11/2015";5;3287.96993472257;3288.03006527743;-2326
"01/11/2015";5;3297.41909623998;3192.94720563981;-2326
"01/11/2015";5;2616.51767465387;1519.61976235958;113.86256298655
"01/11/2015";5;2827.87578245905;-3454.14062092716;928.668558386563
"01/11/2015";5;-3167.64893105959;5974.5100894606;-2326
"01/11/2015";5;1315.06655042139;5260.93344957861;-2326
"01/11/2015";5;703.206179582822;5627.30772048649;-2326
"01/11/2015";5;-3264.41888404542;6628.56061503074;-2326
"01/11/2015";5;-920.554501412914;6279.3252160115;-2326
"01/11/2015";5;-2245.9178040643;821.917804064302;5674
"01/11/2015";5;-3633.52124639576;-101.632352678161;5674
"01/11/2015";5;-944.579937020881;3895.66452290021;1298.91541412067
"01/11/2015";5;-816.263829376163;4292.70200238175;667.000726476597
"01/11/2015";5;-2582.68895386804;1450.92068986039;5381.76826400765
"01/11/2015";5;-3297.76972979656;1727.1392403246;5124.12965128404
"01/11/2015";6;633.093619492704;-6000;1234.86584154981
"01/11/2015";6;683.753822303866;-5972.69685672821;1156.5526955093
"01/11/2015";6;666.40723093468;-6000;1201.94605612883
"01/11/2015";6;-2223.02094706137;2308.36082365308;4164.66012340829
"01/11/2015";6;-2625.05771737842;1708.05771737842;5167
"01/11/2015";6;-2228.23287868369;6815.56078703252;-2732.09408281262
"01/11/2015";6;-3460.9716688926;1821.68152195017;5167
"01/11/2015";6;-4500;3956.31121857274;2116.29651300343
"01/11/2015";6;-4500;4846.43658813077;754.044778534592
"01/11/2015";6;-3152.89937558093;6711.96652782808;-2381.19993308746
"01/11/2015";6;-2060.99447592309;2423.21778983854;3887.77668608455
"01/11/2015";6;160.724836148558;-1077.72483614856;5167
"01/11/2015";6;886.380346859751;-1239.47239781143;4603.09205095168
"01/11/2015";6;1330.67020861574;-664.711449736078;3584.04124112034
"01/11/2015";6;3228.83903583866;2917.04385137347;-1895.88288721213
"01/11/2015";6;2592.73009826038;1241.7175982807;415.552303458916
"01/11/2015";6;3067.78038805402;4015.21961194598;-2833
"01/11/2015";6;2128.5045045045;4954.4954954955;-2833
"01/11/2015";6;2594.92413038174;-5156.18807710964;2241.44737451593
"01/11/2015";6;2831.72084155601;-2781.54972755806;879.555253458701
"01/11/2015";6;2441.066600489;-5931.87139346014;2124.16347639027
"01/11/2015";6;-2926.49042195185;-6000;5167
"01/11/2015";6;-4500;-3876.66625912599;5167
"01/11/2015";6;-4500;-2608.38402074227;4128.7639222702
"01/11/2015";6;-220.806964910191;121.474414171263;-2833
"01/11/2015";6;1330.35607963257;-5158.17466080484;-224.50455651548
"01/11/2015";6;1059.15496192195;-1605.73867953489;-2833
"01/11/2015";6;-1991.34060912641;6784.96666870318;-2833
"01/11/2015";6;1367.31492978373;5416.68354891328;-2833
"01/11/2015";6;-4500;-1085.94617052024;5167
"01/11/2015";6;-1861.0230023303;-6000;5167
"01/11/2015";6;1169.32433233237;-1736.47271891952;4256.32904157156
"01/11/2015";6;1740.11350906018;-6000;978.58912375522
"01/11/2015";6;2415.64444553944;-6000;2122.34051915813
"01/11/2015";6;-4500;2443.64034892471;1440.31201581615
"01/11/2015";6;2358.79481529996;-4271.88785236242;2668.1328452722
"01/11/2015";6;-3024.43258326324;6300.81570041144;-2511.95186662187
"01/11/2015";6;-2520.19315437683;5684.23984337045;-2833
"01/11/2015";7;2343.91441313645;-6000;2029.91794541393
"01/11/2015";7;2487.26608849626;-5302.58901308305;2139.15075102979
"01/11/2015";7;544.465065694662;-1090.99752710361;4796.53246140895
"01/11/2015";7;153.331272979162;-1004.33127297916;5101
"01/11/2015";7;787.768343274366;-1509.62965589517;4496.6883386027
"01/11/2015";7;-1973.51880270456;-6000;5101
"01/11/2015";7;2344.30013364209;-4773.83750924401;2400.97103156259
"01/11/2015";7;2322.43022051054;-6000;1878.7041844221
"01/11/2015";7;2794.35201319801;-2267.82921994737;385.393117245225
"01/11/2015";7;933.804368206233;-584.461353525254;3900.65698531902
"01/11/2015";7;-2249.84933895104;1398.84933895105;5101
"01/11/2015";7;3205.16045208338;3490.88786678991;-2446.04831887329
"01/11/2015";7;2649.51675471779;2022.40548974633;-421.922244464114
"01/11/2015";7;3040.87351034493;4612.57426445753;-3403.44777480246
"01/11/2015";7;-940.676038880606;7000;-3968.65061495308
"01/11/2015";7;-2958.96535869444;7000;-3169.54277760496
"01/11/2015";7;-3315.62525125259;7000;-2487.67485858357
"01/11/2015";7;-2972.70425784742;7000;-3151.91482984262
"01/11/2015";7;106.835985518353;6862.03017651957;-4411
"01/11/2015";7;-1004.19034061943;4663.41240360638;-4411
"01/11/2015";7;-4500;-1138.26168555241;5101
"01/11/2015";7;-4500;-3735.64582452634;5101
"01/11/2015";7;-4500;4860.58266281876;1440.51243738112
"01/11/2015";7;-4500;5697.20436116936;178.68373190741
"01/11/2015";7;-4500;3104.51767105399;919.432342159593
"01/11/2015";7;-4500;-1929.68370429455;3648.44867919908
"01/11/2015";7;-3692.13741580276;1061.33300633598;5101
"01/11/2015";7;-2734.28121859425;1681.1997260134;5101
"01/11/2015";7;-2864.4480222068;-6000;5101
"01/11/2015";7;-3455.19192732803;2347.45856548003;4709.87106349594
"01/11/2015";7;-4268.06333175572;4370.53430774814;2124.88097602627
"01/11/2015";7;-3253.00272883097;2202.69482099778;4805.03304114454
"01/11/2015";7;1289.2640638524;6379.57433320797;-4411
"01/11/2015";7;-4347.71821059333;5909.08202374441;-176.821906492565
"01/11/2015";7;943.788371523822;553.956724024985;-4411
"01/11/2015";7;433.660260071873;1260.20802931905;-4411
"01/11/2015";7;2767.06101635177;5518.24261853001;-4411
"01/11/2015";7;853.167020508645;-6000;961.315222742832
"01/11/2015";7;1656.17578852209;-6000;771.78319748192
"01/11/2015";7;1358.20564559392;-5370.43254304097;-107.428325298335
"01/11/2015";8;2394.46968615076;-4198.57845460971;2094.5806409804
"01/11/2015";8;2697.41614161974;2245.63369248008;-693.049834099824
"01/11/2015";8;555.804982626075;-2252.10580879023;5101
"01/11/2015";8;1928.88520978474;-5037.85150595167;3307.26103399119
"01/11/2015";8;382.734154291924;-1233.73415429192;5101
"01/11/2015";8;2749.82153025629;-2654.1054913996;628.069659048837
"01/11/2015";8;3195.82441141865;3402.62265297156;-2447.33759193053
"01/11/2015";8;2659.86906562337;-3517.16982656316;1140.84830507579
"01/11/2015";8;3165.97344176972;3466.10676959368;-2382.0802113634
"01/11/2015";8;-3693.32234099313;6627.53281499647;-1723.31724270326
"01/11/2015";8;-3263.12673700667;6924.661152118;-2433.08531435667
"01/11/2015";8;-4500;4963.44590808212;1264.42543508913
"01/11/2015";8;-4500;5760.32351730096;71.6767245229409
"01/11/2015";8;-3492.96364618004;2375.76956739121;4517.19149027926
"01/11/2015";8;350.099191200074;6473.62205375597;-3984
"01/11/2015";8;819.2680148697;6280.51161241709;-3984
"01/11/2015";8;-889.934753921167;-5827.96902291227;5101
"01/11/2015";8;-4500;4622.9892667747;412.395903512806
"01/11/2015";8;-4500;-3809.21755156458;5101
"01/11/2015";8;-3892.67661551395;-5191.80583521772;5101
"01/11/2015";8;-838.529864148872;4194.23824770711;-3984
"01/11/2015";8;617.671741527237;879.155492663115;-3984
"01/11/2015";8;-4500;-1155.66408094431;5101
"01/11/2015";8;-3345.82439573944;1824.56135791528;5101
"01/11/2015";8;-1491.4405948426;640.440594842596;5101
"01/11/2015";8;2857.21482655603;4979.17629413591;-3984
"01/11/2015";8;3032.15647917951;4323.81564212368;-3289.87912334499
"01/11/2015";8;2659.87755614973;-3341.09014400497;913.18245862911
"01/11/2015";8;1219.95077349439;751.556196247222;-3984
"01/11/2015";8;3117.43450031126;3716.26596829003;-2583.70046860129
"01/11/2015";9;1809.97638294396;-4576.47225683934;2745.34997665181
"01/11/2015";9;5.41739140778802;-916.539895276494;5101
"01/11/2015";9;-1896.7871960081;-5607.96091275776;5101
"01/11/2015";9;1883.80303943439;4592.12105446777;-2225.92409390216
"01/11/2015";9;1714.4341459009;5797.73697470968;-3627.76840137049
"01/11/2015";9;-2513.974212941;1662.974212941;5101
"01/11/2015";9;-2699.23584270027;1813.39885336523;5059.90750357482
"01/11/2015";9;-2632.57506097275;1738.67760386537;5101
"01/11/2015";9;2582.41014527138;1768.64297922879;-942.710836119202
"01/11/2015";9;2274.97699169758;2580.05178864645;-605.028780344035
"01/11/2015";9;2326.83708976575;-3647.09816348464;1400.80846673082
"01/11/2015";9;-6.8971712122851;-844.102828787715;5101
"01/11/2015";9;-4425.44826872547;6388.91182158107;-791.425897726876
"01/11/2015";9;-4500;6293.25758395105;-621.022247853304
"01/11/2015";9;-4500;6204.2531767568;-594.381838534089
"01/11/2015";9;1205.12872997423;1392.77295203608;-4808.98281068533
"01/11/2015";9;888.562250719758;1408.06657093877;-4741.52979106711
"01/11/2015";9;1482.01463305075;3369.76924699257;-5601.74750559013
"01/11/2015";9;580.989105066483;3101.90114184934;-5294.96059460203
"01/11/2015";9;-4246.95878040726;6567.94299210335;-1116.805957526
"01/11/2015";9;-4500;5825.70094128389;151.625249976844
"01/11/2015";9;2947.86697051514;994.149627795933;-1741.94768402451
"01/11/2015";9;2212.26396117928;5129.01024129663;-5525.08461886504
"01/11/2015";9;1623.41303690645;6718.54957644418;-4952.36056637234
"01/11/2015";9;2669.98491937465;-2768.00540995906;169.173356703256
"01/11/2015";9;-3129.7789850351;2126.5583677641;4855.13706257966
"01/11/2015";9;-3279.25965373298;1349.5411210894;5101
"01/11/2015";9;-4500;5633.0863717232;440.409690743986
"01/11/2015";9;-4500;-1795.61212121209;5101
"01/11/2015";9;-4004.07991836366;-5159.01397577019;5101
"01/11/2015";9;-3620.18280847431;7000;-2149.99424429986
"01/11/2015";9;-650.163768882341;7000;-3976.28958422833
"01/11/2015";9;-2890.4458839595;7000;-3073.01266901807
"01/11/2015";9;-4500;-4031.66189470391;5101
"01/11/2015";10;1406.91646316222;1366.01190909741;-4969.49474222124
"01/11/2015";10;1715.9453709619;3575.16411613449;-5855.39148117352
"01/11/2015";10;475.644703036108;4020.15406369193;-5733.03172100018
"01/11/2015";10;1333.77632059777;4275.17515876318;-6025.23387404459
"01/11/2015";10;953.442277250308;1387.91108947636;-4872.84534259196
"01/11/2015";10;2674.52531331668;-2229.51596325926;-667.518659831267
"01/11/2015";10;1970.06810642721;4298.84259784626;-5898.62093418248
"01/11/2015";10;2808.37637452086;-416.68459057725;-1587.90727214523
"01/11/2015";10;1633.71088651617;-4435.75378895461;2473.42034415955
"01/11/2015";10;-327.17553276499;-453.601315049281;5030.77684781427
"01/11/2015";10;-2505.94374536229;-5584.96907548922;5101
"01/11/2015";10;-417.290824261276;-433.709175738724;5101
"01/11/2015";10;-4500;-2641.95387205386;5101
"01/11/2015";10;-3195.86231635202;718.066853627742;5101
"01/11/2015";10;-3220.38256315104;3352.23606425524;3409.82172597218
"01/11/2015";10;-2911.4454374755;2197.67165448323;4632.75674448434
"01/11/2015";10;-4500;6107.71150462631;-384.857329267489
"01/11/2015";10;-4461.95492377555;6397.94346735688;-505.369891235047
"01/11/2015";10;-4305.59950573097;6126.464561525;-82.5866931777068
"01/11/2015";10;2234.52205854576;-3356.04634256937;911.077324057693
"01/11/2015";10;2413.09154714399;420.244459517935;-723.345427710884
"01/11/2015";10;1631.15147371217;2483.26862929546;135.579896992372
"01/11/2015";10;-3827.28581760249;-5303.46453188602;5101
"01/11/2015";10;-4103.1312229094;-5044.07680462144;5101
"01/11/2015";10;-4500;-4141.89345224125;5101
"01/11/2015";10;-2180.22014980174;1329.22014980174;5101
"01/11/2015";10;-2178.2157506122;7000;-4034.42620573468
"01/11/2015";10;1759.77237857647;5030.74952308749;-6037.61218658826
"01/11/2015";10;1030.05353937196;7000;-5327.99346135725
"01/11/2015";10;821.590121982627;7000;-4545.48328416901
"01/11/2015";10;-2243.48449584125;1448.95630131885;5044.52819452241
"01/11/2015";10;924.367186850448;7000;-4629.28404132131
"01/11/2015";10;1365.55840392245;3851.180903375;-966.73930729746
"01/11/2015";10;-3656.23754172865;-4796.5268967938;4398.06154451636
"01/11/2015";10;-4500;6402.33306974449;-765.419203975616
"01/11/2015";10;-4475.9081724571;6662.83298137612;-940.822006332698
"01/11/2015";10;-4139.68114956526;7000;-1553.65396390944
"01/11/2015";10;-4007.94851345735;7000;-1575.44747161911
"01/11/2015";11;2239.09427282591;-3640.76891715193;799.843692914275
"01/11/2015";11;2376.29298967944;-806.885133091835;-415.553748061827
"01/11/2015";11;2662.86205892095;-2557.14983984373;-719.754279420491
"01/11/2015";11;2737.33431389149;-1553.52615792874;-1223.72117565051
"01/11/2015";11;-4500;6148.30993363691;-872.3022370778
"01/11/2015";11;-4500;-4584.50085937502;5101
"01/11/2015";11;-4500;5795.39460129048;-414.537152232325
"01/11/2015";11;-4500;-3046.7950819672;5101
"01/11/2015";11;-299.358687930969;-181.515974067781;4730.87466199875
"01/11/2015";11;1244.89561475007;2132.6294556241;872.474929625826
"01/11/2015";11;1770.04133802429;-4484.69436399643;2018.61770747953
"01/11/2015";11;-1.20048959117077;7000;-3731.30576192089
"01/11/2015";11;462.512675259495;7000;-4118.83014744052
"01/11/2015";11;-3299.92356869583;4151.57387032281;2577.8989710586
"01/11/2015";11;-2173.13506759532;1581.18938356318;4841.94568403215
"01/11/2015";11;948.661813812345;3656.35802424607;-355.01983805842
"01/11/2015";11;-2855.93598878424;2388.98532944666;4405.10384696938
"01/11/2015";11;-3251.93760357079;7000;-1798.91635445934
"01/11/2015";11;-2082.21876857973;7000;-4402.93574002242
"01/11/2015";11;-4242.61793846962;7000;-1671.69671816415
"01/11/2015";11;677.273563553101;7000;-5521.14753583581
"01/11/2015";11;-3795.14514269241;5376.79210328773;1001.91393133748
"01/11/2015";11;925.286255801146;936.155420013022;-4830.30238487938
"01/11/2015";11;1414.24220350792;922.815842622795;-4937.09997303145
"01/11/2015";11;305.788691894588;4313.54371261463;-5926.78740497388
"01/11/2015";11;1799.91456363844;3722.94558256053;-6051.59011783194
"01/11/2015";11;1488.25155004412;4678.03242075631;-6330.48969099631
"01/11/2015";11;1593.0268591697;4485.98785201492;-6284.02800982404
"01/11/2015";11;-1882.67388750184;1031.67388750183;5101
"01/11/2015";11;-774.226782937123;-76.773217062875;5101
"01/11/2015";11;-3273.95804249664;174.914897893016;5101
"01/11/2015";11;-2140.05337371212;-3212.41888798642;1353.86067482411
"01/11/2015";11;-2378.108118018;-5692.02863635409;4645.29342943778
"01/11/2015";11;-4468.09812234528;-4656.96796833505;5101
"01/11/2015";11;-4439.97958579715;6800.91319341862;-1311.38547063439
"01/11/2015";11;-2995.06635620708;-5644.01227198776;5101
"01/11/2015";11;-4418.62225562195;6417.66470116137;-669.306322913462
"01/11/2015";11;1520.59642887757;4736.75729472228;-6331.4388517805
"01/11/2015";12;-4500;6029.22907969088;-859.358357802849
"01/11/2015";12;-4500;-4364.4310911629;4892.8981972731
"01/11/2015";12;-4500;5743.70451867096;-489.202265223122
"01/11/2015";12;-4500;-3214.75700615175;5101
"01/11/2015";12;-4500;-4530.82003386603;5101
"01/11/2015";12;1399.15598575831;2563.43937038803;287.404643853666
"01/11/2015";12;969.675222528943;4776.89026891917;-1496.56549144811
"01/11/2015";12;-1763.453370539;912.453370538995;5101
"01/11/2015";12;-2558.20217755087;2417.83180682781;4390.37037072306
"01/11/2015";12;-390.108251715116;-128.816516642191;4768.92476835731
"01/11/2015";12;-814.996334147965;-36.0036658520323;5101
"01/11/2015";12;-4418.73791561829;6915.02036467016;-1452.61638438713
"01/11/2015";12;-4334.73823527658;7000;-1606.14484809007
"01/11/2015";12;-4397.83825278076;6532.19144936298;-813.552009860703
"01/11/2015";12;-3897.24565904567;5688.93382466997;534.26893516746
"01/11/2015";12;-3449.90405538599;7000;-1722.64175744152
"01/11/2015";12;1997.07632036016;3472.90266745968;-5683.0888981649
"01/11/2015";12;1550.76447884271;5036.42070840871;-5976.47750720049
"01/11/2015";12;2779.74195167486;-929.281733273894;-1651.48594334631
