"Id_day ""Period"" ""V1"" ""V2"" ""V3"" ""V4"""
1 3 951.2231 255.956 2307.515 -3514.694
1 3 -3659.513 -952.1935 1622.085 2989.622
1 3 -4500 -959.6565 3242.266 2217.391
1 3 2771.085 -4400 331.4784 1297.436
1 3 2449.589 576.9711 244.0526 -3270.612
1 3 4036.171 -4400 989.9845 -626.1558
1 3 3327.978 -4400 239.4083 832.6134
1 3 -4299.658 -2448.754 4001 2747.411
1 3 1694.939 -4400 4001 -1295.939
1 3 -1513.081 -4400 4001 1912.081
1 4 2657.333 -3333.615 -839.4575 1515.739
1 4 3814.427 5021.874 -4586.301 -4250
1 4 1835.969 -3388.089 -631.17 2183.29
1 4 3145.186 -4400 302.4679 952.3465
1 4 3578.438 5335.285 -4663.723 -4250
1 4 3950.579 4337.884 -4038.463 -4250
1 4 -219.69 -1816.515 -822.3216 2858.527
1 4 1958.878 -4400 512.6726 1928.449
1 4 3928.628 -4400 1120.673 -649.3006
1 4 -317.3773 -328.8153 -1420.835 2067.028
1 4 3326.887 5646.939 -4723.827 -4250
1 4 4003.771 1474.677 -2284.867 -3193.581
1 4 3291.162 3749.28 -2790.442 -4250
1 4 -327.1229 -401.4216 -1388.346 2116.891
1 4 -2677.048 -433.0513 -439.9127 3550.012
1 4 -2144.35 -4400 4001 2543.35
1 4 1683.792 -4400 4001 -1284.792
1 4 -297.1168 479.6272 -1747.618 1565.108
1 4 640.7774 6262.251 -4286.426 -2616.602
1 4 -1368.364 1617.364 4001 -4250
1 4 3537.835 1732.879 -1832.471 -3438.243
1 4 652.2065 2047.193 1550.601 -4250
1 4 -2707.864 -296.293 -486.4862 3490.643
1 4 -3887.649 -3198.634 4001 3085.283
1 4 430.053 -1544.152 4001 -2886.901
1 4 -279.3295 1218.547 -2046.01 1106.792
1 4 -21.23221 6413.296 -4177.687 -2214.377
1 4 -1751.243 1745.055 4001 -3994.813
1 4 -999.104 1248.104 4001 -4250
1 4 2263.96 882.8699 280.8243 -3427.654
1 4 963.4112 600.7642 2071.214 -3635.389
1 4 -2717.791 -256.4009 -498.2817 3472.474
1 4 -4500 -1682.18 4001 2181.18
1 4 240.1605 -1141.638 4001 -3099.523
1 4 -209.4585 6449.428 -4136.144 -2103.825
1 4 -482.3079 6478.422 -4039.466 -1956.648
1 4 -4500 1547.517 4001 -1048.517
1 4 -1903.885 5925.101 -3258.036 -763.1799
1 4 -4500 -304.3039 2939.327 1864.977
1 4 -4500 2469.87 2403.44 -373.3104
1 5 -4500 1824.945 3862.411 -1187.356
1 5 -4408.449 1754.515 4001 -1347.066
1 5 -4500 1588.385 4001 -1089.385
1 5 -4500 2785.37 2181.154 -466.5238
1 5 -2379.499 1948.188 4001 -3569.689
1 5 -4500 -1341.297 4001 1840.297
1 5 -2221.696 5861.079 -2822.284 -817.0993
1 5 -4500 390.7771 2689.492 1419.731
1 5 -1129.395 6384.917 -3556.761 -1698.761
1 5 -1360.98 1609.98 4001 -4250
1 5 -3598.729 -3675.284 4001 3273.013
1 5 -2874.155 246.0942 -384.4068 3012.467
1 5 -2875.555 237.758 -379.9631 3017.76
1 5 -426.6262 6369.642 -3896.475 -2046.541
1 5 2570.037 5012.62 -3332.656 -4250
1 5 -97.33714 346.3371 4001 -4250
1 5 -2565.534 -1217.6 114.1075 3669.026
1 5 -2566.212 -4400 4001 2965.212
1 5 -342.9238 -344.0736 -1406.21 2093.207
1 5 138.6318 6259.985 -4018.042 -2380.575
1 5 3136.268 5378.327 -4264.595 -4250
1 5 3021.666 5468.769 -4276.812 -4213.623
1 5 7.011522 397.8031 3845.185 -4250
1 5 -50.21539 252.608 4001 -4203.393
1 5 -179.2001 -2294.578 -616.127 3089.905
1 5 778.0865 -4400 1134.458 2487.455
1 5 1950.724 -4400 4001 -1551.724
1 5 -327.9965 -389.0062 -1393.677 2110.68
1 5 -246.5765 556.8388 -1771.331 1461.068
1 5 442.4469 6177.173 -4046.193 -2573.426
1 5 3841.387 4460.297 -4051.684 -4250
1 5 1550.96 1347.737 1351.303 -4250
1 5 261.805 -430.0434 4001 -3832.762
1 5 635.717 -3014.222 -435.8064 2814.312
1 5 3782.328 -4400 633.6001 -15.92801
1 5 4204.098 -4400 1081.982 -886.0793
1 5 -307.4433 -326.0848 -1423.155 2056.683
1 5 4145.464 4014.561 -3910.024 -4250
1 5 3877.066 2878.418 -2505.484 -4250
1 5 3174.02 -3074.529 -789.617 690.1259
1 5 4307.404 2610.453 -2915.269 -4002.588
1 5 4297.327 3258.053 -3305.379 -4250
1 6 2977.882 -4400 2699.453 -1277.334
1 6 1890.163 -4211.753 4001 -1679.41
1 6 1649.59 -4400 4001 -1250.59
1 6 4313.184 -4400 972.1249 -885.3085
1 6 395.5407 -762.2046 4001 -3634.336
1 6 -2250.349 -4400 4001 2649.349
1 6 4354.427 -4321.497 874.7737 -907.7034
1 6 514.0991 -4400 1651.48 2234.421
1 6 2386.876 1968.746 -105.6222 -4250
1 6 -137.6012 383.3056 4001 -4246.704
1 6 -3709.129 -3393.117 4001 3101.245
1 6 4426.154 2170.766 -2856.833 -3740.087
1 6 3612.556 -2710.48 -839.0251 -63.05113
1 6 260.8202 -2405.114 -589.659 2733.953
1 6 3494.775 2708.799 -1953.575 -4250
1 6 -133.2965 393.9533 3989.343 -4250
1 6 -141.0541 390.0541 4001 -4250
1 6 -2736.452 -1136.052 395.0815 3477.423
1 6 -4500 -1394.665 4001 1893.665
1 6 4405.218 3231.803 -3500.562 -4136.459
1 6 4402.175 3214.368 -3493.496 -4123.048
1 6 -191.319 -1988.323 -718.5988 2898.241
1 6 4349.415 3490.2 -3589.615 -4250
1 6 -1287.463 1536.463 4001 -4250
1 6 -3042.379 269.3744 -88.5566 2861.561
1 6 -4500 976.0052 4001 -477.0052
1 6 -4500 311.5164 2696.131 1492.352
1 6 -324.2259 -367.7342 -1404.945 2096.905
1 6 -327.2433 -391.3799 -1394.366 2112.99
1 6 3019.705 5296.546 -4066.251 -4250
1 6 -1367.089 1563.021 4001 -4196.931
1 6 -3048.916 292.1553 -93.34576 2850.107
1 6 -4500 1538.015 3671.53 -709.5453
1 6 -4282.77 1360.288 4001 -1078.517
1 6 -4500 2356.09 2273.776 -129.8667
1 6 -323.992 -342.0197 -1414.706 2080.718
1 6 481.7031 6080.051 -3968.458 -2593.296
1 6 -213.3924 6264.916 -3895.543 -2155.981
1 6 -2446.361 5150.623 -2256.954 -447.3079
1 6 -296.0572 172.9693 -1613.798 1736.886
1 6 -415.2534 6202.324 -3812.579 -1974.491
1 6 20.23522 6221.097 -3948.484 -2292.849
